episodio,pelicula,pelicula_año,link_letterboxd,fecha,imagen_url,duracion_ms,tipo,episodio_url
HOLA HOY TRASNOCHE CÓMO ESTÁS CHUPAPIJA,Prisoners of the Ghostland,2021,https://letterboxd.com/film/prisoners-of-the-ghostland/,2021-09-17,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4605022,gratis,https://open.spotify.com/episode/2x1mM57D2dLwIofyEC2P8h
"Hoy Trasnoche, Hoy Trasnoche, Hoy Trasnoche, Hoy Trasnoche, Hoy Trasnoche",Candyman,2021,https://letterboxd.com/film/candyman-2021/,2021-09-24,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4301496,gratis,https://open.spotify.com/episode/0BGd1SY02gWASIL4FjSLAl
Hoy.Trasnoche.Live.300921.Vilouta.Brown.Web-DL.AdultDiaperz,The Amusement Park,1975,https://letterboxd.com/film/the-amusement-park/,2021-10-01,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2600515,gratis,https://open.spotify.com/episode/12GZs8XP792DyNtEnEX7Tb
Se pone tu vulva y la usa de taparrabos,Britney vs. Spears,2021,https://letterboxd.com/film/britney-vs-spears/,2021-10-09,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4328150,gratis,https://open.spotify.com/episode/5UDbiKsmzFXu85jxQc3yrr
Se pone tu vulva y la usa de taparrabos,El prófugo,2020,https://letterboxd.com/film/the-intruder-2020/,2021-10-09,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4328150,gratis,https://open.spotify.com/episode/5UDbiKsmzFXu85jxQc3yrr
Ojotas Bambino Veira,The Night House,2020,https://letterboxd.com/film/the-night-house/,2021-10-15,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3529717,gratis,https://open.spotify.com/episode/32fj4YYZ6S4svj7CqG4MOD
Ojotas Bambino Veira,Fever Dream,2021,https://letterboxd.com/film/fever-dream-2021/,2021-10-15,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3529717,gratis,https://open.spotify.com/episode/32fj4YYZ6S4svj7CqG4MOD
Es como cagar pero para adentro,Titane,2021,https://letterboxd.com/film/titane/,2021-10-22,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3918550,gratis,https://open.spotify.com/episode/56LzGxDV4HsAjqUTVLNHNe
A un comentario de J. K. Rowling de que nos cancelen,Lamb,2021,https://letterboxd.com/film/lamb-2021/,2021-11-05,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3923121,gratis,https://open.spotify.com/episode/4Sum13G1ZBSayDwiFOACj0
No sé lo que es la droga,The Medium,2021,https://letterboxd.com/film/the-medium-2021/,2021-11-19,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3947911,gratis,https://open.spotify.com/episode/29YYpbVttFyIRqqFJbwut3
Dura y pegada a la bolsa,Last Night in Soho,2021,https://letterboxd.com/film/last-night-in-soho/,2021-11-26,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3797002,gratis,https://open.spotify.com/episode/19jHfufQxTgp73Y1lQbLX7
Dura y pegada a la bolsa,Benedetta,2021,https://letterboxd.com/film/benedetta/,2021-11-26,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3797002,gratis,https://open.spotify.com/episode/19jHfufQxTgp73Y1lQbLX7
La Pachamama es más mala que Jason,The Feast,2021,https://letterboxd.com/film/the-feast-2021/,2021-12-10,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5539186,gratis,https://open.spotify.com/episode/7pxoHHZZvBrXiQD8Y8TOpi
La Pachamama es más mala que Jason,The Humans,2021,https://letterboxd.com/film/the-humans/,2021-12-10,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5539186,gratis,https://open.spotify.com/episode/7pxoHHZZvBrXiQD8Y8TOpi
"""Ya hicimos una coreana""",Silent Night,2021,https://letterboxd.com/film/silent-night-2021/,2021-12-17,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3803585,gratis,https://open.spotify.com/episode/72i480Iqm8mu7iwRUEM0SY
El llavero de Jaimito de Hoy Trasnoche,The Lost Daughter,2021,https://letterboxd.com/film/the-lost-daughter-2021/,2022-01-07,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5102524,gratis,https://open.spotify.com/episode/3eKclDvNVamlFesEAFjpfw
Como una Coti Nosiglia del bien,The Last Picture Show,1971,https://letterboxd.com/film/the-last-picture-show/,2022-01-14,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5982955,gratis,https://open.spotify.com/episode/30pqZnAnTCJHxNRUc79JDj
"Es como los grados de separación con Kevin Bacon, pero de cogerse gente",The Innocents,2021,https://letterboxd.com/film/the-innocents-2021/,2022-01-21,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4637440,gratis,https://open.spotify.com/episode/4WwuCwUiGGLv9myORdlJ6x
This is agarrar la pala,The Scary of Sixty-First,2021,https://letterboxd.com/film/the-scary-of-sixty-first/,2022-01-28,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4681978,gratis,https://open.spotify.com/episode/0xfjl1P12p0DbRtxE8jrf9
This is agarrar la pala,Pleasure,2021,https://letterboxd.com/film/pleasure-2021/,2022-01-28,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4681978,gratis,https://open.spotify.com/episode/0xfjl1P12p0DbRtxE8jrf9
Soy mala con la droga,House of Gucci,2021,https://letterboxd.com/film/house-of-gucci/,2022-02-11,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5069897,gratis,https://open.spotify.com/episode/4QzfobPMr5UKAhXeyExWoq
Soy mala con la droga,Madres paralelas,2021,https://letterboxd.com/film/parallel-mothers/,2022-02-11,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5069897,gratis,https://open.spotify.com/episode/4QzfobPMr5UKAhXeyExWoq
Soy mala con la droga,Red Rocket,2021,https://letterboxd.com/film/red-rocket-2021/,2022-02-11,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,5069897,gratis,https://open.spotify.com/episode/4QzfobPMr5UKAhXeyExWoq
Le comíamos el Nestún aka Prepucio compungido,Kimi,2022,https://letterboxd.com/film/kimi/,2022-02-18,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3691807,gratis,https://open.spotify.com/episode/22s1zUL5BR05kSxtUkOk3i
Hace su entrada la bandera de Santiago del Estero,Texas Chainsaw Massacre,2022,https://letterboxd.com/film/texas-chainsaw-massacre/,2022-02-25,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4269244,gratis,https://open.spotify.com/episode/05gaQffWqGtbrPVXc5BiCB
Hace su entrada la bandera de Santiago del Estero,Scream,2022,https://letterboxd.com/film/scream-2022/,2022-02-25,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4269244,gratis,https://open.spotify.com/episode/05gaQffWqGtbrPVXc5BiCB
Buscando en Wikipedia a la tarde para repetirlo a la noche,Hellbender,2021,https://letterboxd.com/film/hellbender/,2022-03-04,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3610697,gratis,https://open.spotify.com/episode/0f14QM45hjsqlLjnuSI04h
El butt plug siempre con tope,Fresh,2022,https://letterboxd.com/film/fresh-2022/,2022-03-18,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3998249,gratis,https://open.spotify.com/episode/2ipe8n7LvInPC3bp3wywi2
"Traigan tierra, que palas sobran",Studio 666,2022,https://letterboxd.com/film/studio-666-2022/,2022-04-08,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3903660,gratis,https://open.spotify.com/episode/4wSWsJyMdg0h3LyZhe7zkz
"Traigan tierra, que palas sobran",Jackass Forever,2022,https://letterboxd.com/film/jackass-forever/,2022-04-08,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3903660,gratis,https://open.spotify.com/episode/4wSWsJyMdg0h3LyZhe7zkz
El día después de poronga,All Hail,2022,https://letterboxd.com/film/all-hail/,2022-04-08,https://i.scdn.co/image/ab6765630000ba8acf11f1e15155f35b76823326,7135988,gratis,https://open.spotify.com/episode/6ig7lNaKK13LJlrGBbE4No
Nosotros matamos a tu Mesías,X,2022,https://letterboxd.com/film/x-2022/,2022-04-15,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4037328,gratis,https://open.spotify.com/episode/2XYb9dsDOTLowMXnHkYst0
Hoy TrasWOKEche,Ambulance,2022,https://letterboxd.com/film/ambulance-2022/,2022-04-29,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4274128,gratis,https://open.spotify.com/episode/6gGWL2pTNGIiv11rbeD391
Hoy TrasWOKEche,The Northman,2022,https://letterboxd.com/film/the-northman/,2022-04-29,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4274128,gratis,https://open.spotify.com/episode/6gGWL2pTNGIiv11rbeD391
Y en un momento todo se convierte en una letra de Walter Olmos,To Kill the Beast,2021,https://letterboxd.com/film/to-kill-the-beast/,2022-05-06,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3933727,gratis,https://open.spotify.com/episode/2S56Xl6rVnELlDknGr4RVW
Acuosa profusa,The K.E.O.P/S System,2022,https://letterboxd.com/film/the-keop-s-system/,2022-05-13,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4720352,gratis,https://open.spotify.com/episode/5DjNCEalNdkNHpKP1AXboI
El camino a la felicidad no incluye asesinar,Dark Glasses,2022,https://letterboxd.com/film/dark-glasses/,2022-06-03,https://i.scdn.co/image/ab6765630000ba8ab589b94fbf7068909bfb88b7,3846426,gratis,https://open.spotify.com/episode/0U0Rj6gGFU4KsNV4WV7lCW
Un par de polvos tristes,The Unbearable Weight of Massive Talent,2022,https://letterboxd.com/film/the-unbearable-weight-of-massive-talent/,2022-06-10,https://i.scdn.co/image/ab6765630000ba8a9f40c3647aa49d3a86c10f0d,4707604,gratis,https://open.spotify.com/episode/0IERfPhVM0LNnDxEvqjyAs
Menos orientales que el Chino Volpato,Everything Everywhere All at Once,2022,https://letterboxd.com/film/everything-everywhere-all-at-once/,2022-06-17,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3732636,gratis,https://open.spotify.com/episode/550ed2qrXydeHIaAxlLiZ3
Menos orientales que el Chino Volpato,The Sadness,2021,https://letterboxd.com/film/the-sadness-2021/,2022-06-17,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,3732636,gratis,https://open.spotify.com/episode/550ed2qrXydeHIaAxlLiZ3
Les habló con el corazón y le respondieron con el bolsillo,Men,2022,https://letterboxd.com/film/men-2022/,2022-07-08,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4116976,gratis,https://open.spotify.com/episode/3dnZgA2JGHyKvrXZVQxX5D
Hijo de MC Hammer,Crimes of the Future,2022,https://letterboxd.com/film/crimes-of-the-future-2022/,2022-07-22,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4111516,gratis,https://open.spotify.com/episode/6cH7ep4i0r7ywTDRtnTzSR
Hijo de MC Hammer,The Black Phone,2021,https://letterboxd.com/film/the-black-phone/,2022-07-22,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4111516,gratis,https://open.spotify.com/episode/6cH7ep4i0r7ywTDRtnTzSR
Olaf es falo al revés,Olaf,2022,https://letterboxd.com/film/olaf/,2022-08-05,https://i.scdn.co/image/ab6765630000ba8ab21d6362af950a787313f468,6109898,gratis,https://open.spotify.com/episode/3YxxCcx7AhSdaygHWSvVQ9
Cagarse encima de grande,They/Them,2022,https://letterboxd.com/film/they-them-2022-1/,2022-08-12,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,3943444,gratis,https://open.spotify.com/episode/6SdhtC0c2MTcJPeKlAPPdE
"El ""aber kojan"" del proceso creativo",Prey,2022,https://letterboxd.com/film/prey-2022/,2022-08-19,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4250462,gratis,https://open.spotify.com/episode/66FGeYZrjDWPPTxNlEz25P
Haciendo caca en una planta,Nope,2022,https://letterboxd.com/film/nope/,2022-08-26,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4234475,gratis,https://open.spotify.com/episode/46BCSIVrV9FXdWgFSUCgbh
Entré por el glory hole y me quedé por lo otro,Glorious,2022,https://letterboxd.com/film/glorious-2022/,2022-09-02,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,3744783,gratis,https://open.spotify.com/episode/2jntI6akM5ZCq6n9z3VbzT
¿Para esto mi abuela se puso en bolas?,Fall,2022,https://letterboxd.com/film/fall-2022/,2022-09-09,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4217077,gratis,https://open.spotify.com/episode/7uk5d0dCmNKlOC1HHALAuh
¿Para esto mi abuela se puso en bolas?,Vengeance,2022,https://letterboxd.com/film/vengeance-2022/,2022-09-09,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4217077,gratis,https://open.spotify.com/episode/7uk5d0dCmNKlOC1HHALAuh
No le confiaria los corgis,Emily the Criminal,2022,https://letterboxd.com/film/emily-the-criminal/,2022-09-16,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,3521149,gratis,https://open.spotify.com/episode/4aQbx3ane65UbHskvvOWaS
Viciosa como la madre,Orphan: First Kill,2022,https://letterboxd.com/film/orphan-first-kill/,2022-09-23,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4620643,gratis,https://open.spotify.com/episode/3WAZj3a3JD2vqjEPNHLkDR
Una coyuntura de mierda,"Argentina, 1985",2022,https://letterboxd.com/film/argentina-1985/,2022-09-30,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4314906,gratis,https://open.spotify.com/episode/0fN2eVQbN1rM18mn8IegCj
¿Cómo te metés un podcast en el culo?,Bodies Bodies Bodies,2022,https://letterboxd.com/film/bodies-bodies-bodies/,2022-10-07,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5317642,gratis,https://open.spotify.com/episode/6o7OSbRP5FndoMYYwQiGtZ
¿Cómo te metés un podcast en el culo?,Speak No Evil,2022,https://letterboxd.com/film/speak-no-evil-2022/,2022-10-07,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5317642,gratis,https://open.spotify.com/episode/6o7OSbRP5FndoMYYwQiGtZ
Viste cómo son las minas,30 Nights with My Ex,2022,https://letterboxd.com/film/30-nights-with-my-ex/,2022-10-14,https://i.scdn.co/image/ab6765630000ba8ad197eec203814811723397bf,5903255,gratis,https://open.spotify.com/episode/5huwihHMNITaL4gaScsUjr
El sostén emocional de una pareja en crisis,Hellraiser,2022,https://letterboxd.com/film/hellraiser-2022/,2022-10-28,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5403715,gratis,https://open.spotify.com/episode/3FsXXUReIOV1e7C0syhNhg
El sostén emocional de una pareja en crisis,Halloween Ends,2022,https://letterboxd.com/film/halloween-ends/,2022-10-28,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5403715,gratis,https://open.spotify.com/episode/3FsXXUReIOV1e7C0syhNhg
El sostén emocional de una pareja en crisis,Barbarian,2022,https://letterboxd.com/film/barbarian-2022/,2022-10-28,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5403715,gratis,https://open.spotify.com/episode/3FsXXUReIOV1e7C0syhNhg
El sostén emocional de una pareja en crisis,Pearl,2022,https://letterboxd.com/film/pearl-2022/,2022-10-28,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5403715,gratis,https://open.spotify.com/episode/3FsXXUReIOV1e7C0syhNhg
La larga noche de los Benvenuto,Terrifier 2,2022,https://letterboxd.com/film/terrifier-2/,2022-11-04,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4365714,gratis,https://open.spotify.com/episode/4HtUbpjOUnvpXv38coJlUG
Spielberg coge y llora,Piggy,2022,https://letterboxd.com/film/piggy-2022/,2022-11-18,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4458240,gratis,https://open.spotify.com/episode/3CAf1IffWvmy80uzrMENrQ
Spielberg coge y llora,Incredible But True,2022,https://letterboxd.com/film/incredible-but-true/,2022-11-18,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4458240,gratis,https://open.spotify.com/episode/3CAf1IffWvmy80uzrMENrQ
Quiere Ouija,The Viewing,2022,https://letterboxd.com/film/the-viewing/,2022-12-09,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4612963,gratis,https://open.spotify.com/episode/3h0UgJuVCaLDPf8uCNCBnn
Nuestro amigo hizo una película,The Marriage App,2022,https://letterboxd.com/film/the-marriage-app/,2022-12-16,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5105763,gratis,https://open.spotify.com/episode/03ccQP7LagGffGePKS5c55
Marcado una vez más la agenda cultural mundial,Violent Night,2022,https://letterboxd.com/film/violent-night/,2022-12-23,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4193487,gratis,https://open.spotify.com/episode/3k51TRSPcCCK2zNhharq6W
Marcado una vez más la agenda cultural mundial,Christmas Bloody Christmas,2022,https://letterboxd.com/film/christmas-bloody-christmas/,2022-12-23,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4193487,gratis,https://open.spotify.com/episode/3k51TRSPcCCK2zNhharq6W
Todo lo que es el tema de la salud mental,Glass Onion,2022,https://letterboxd.com/film/glass-onion/,2023-01-06,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5697724,gratis,https://open.spotify.com/episode/1g75qYozgb4drhnU7AF6Ld
Todo lo que es el tema de la salud mental,Bones and All,2022,https://letterboxd.com/film/bones-and-all/,2023-01-06,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5697724,gratis,https://open.spotify.com/episode/1g75qYozgb4drhnU7AF6Ld
Todo lo que es el tema de la salud mental,The Fabelmans,2022,https://letterboxd.com/film/the-fabelmans/,2023-01-06,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5697724,gratis,https://open.spotify.com/episode/1g75qYozgb4drhnU7AF6Ld
Los papitos separados,Mad Heidi,2022,https://letterboxd.com/film/mad-heidi/,2023-01-13,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4037694,gratis,https://open.spotify.com/episode/4iQ3dSpasgP9vWkktKNrvG
No me siento un poco bien,There's Something Wrong with the Children,2023,https://letterboxd.com/film/theres-something-wrong-with-the-children/,2023-01-27,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5347239,gratis,https://open.spotify.com/episode/6WaXf3nQZ9eTjdrQJ4QpEx
No me siento un poco bien,M3GAN,2022,https://letterboxd.com/film/m3gan/,2023-01-27,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5347239,gratis,https://open.spotify.com/episode/6WaXf3nQZ9eTjdrQJ4QpEx
¿Esto se puede coger?,Sick,2022,https://letterboxd.com/film/sick-2022/,2023-02-03,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4988316,gratis,https://open.spotify.com/episode/2KVgbJ6bZbO7JRT7DgaKTA
Los ángeles de la droga,I Wanna Dance with Somebody,2022,https://letterboxd.com/film/i-wanna-dance-with-somebody/,2023-02-10,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5181466,gratis,https://open.spotify.com/episode/5qVGUbXCnhQA1m0jLR9Q8t
Sarah Connor: mamá luchona,Infinity Pool,2023,https://letterboxd.com/film/infinity-pool/,2023-02-17,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5457841,gratis,https://open.spotify.com/episode/2PUcIhb1Gd479AbMmO9bCM
No me sale lo femenino,She Said,2022,https://letterboxd.com/film/she-said-2022/,2023-03-03,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5887817,gratis,https://open.spotify.com/episode/7h0N28XbbhJ2NkIU62ONNW
No me sale lo femenino,Women Talking,2022,https://letterboxd.com/film/women-talking/,2023-03-03,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5887817,gratis,https://open.spotify.com/episode/7h0N28XbbhJ2NkIU62ONNW
Todos somos la segunda marca de alguien,The Whale,2022,https://letterboxd.com/film/the-whale-2022/,2023-03-10,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,4703843,gratis,https://open.spotify.com/episode/3WmzJOmyRzZBrfbjDENDQ7
Pobrecita: es bruta,Missing,2023,https://letterboxd.com/film/missing-2023/,2023-03-17,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,5691219,gratis,https://open.spotify.com/episode/3z6UQciVmiOCY1bffilZ2u
El buttplug y el juguete de perro son intercambiables,Cocaine Bear,2023,https://letterboxd.com/film/cocaine-bear/,2023-03-24,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4552515,gratis,https://open.spotify.com/episode/0gmziX1UnNtzahl0hbRtXa
Podés ver Elsa y Fred o podés ver John Wick 4,John Wick: Chapter 4,2023,https://letterboxd.com/film/john-wick-chapter-4/,2023-03-31,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4827193,gratis,https://open.spotify.com/episode/7i6w2DQ1cVydQqg005KquV
Podés ver Elsa y Fred o podés ver John Wick 4,Soft & Quiet,2022,https://letterboxd.com/film/soft-quiet/,2023-03-31,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4827193,gratis,https://open.spotify.com/episode/7i6w2DQ1cVydQqg005KquV
En ninguna situación el esperma de un hijo debe estar adentro de una madre,Kill Boksoon,2023,https://letterboxd.com/film/kill-boksoon/,2023-04-07,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,5249488,gratis,https://open.spotify.com/episode/7a6llfoTFjyOThel9KxRZg
Puntos suspensivos es sinónimo de coger,Air,2023,https://letterboxd.com/film/air-2023/,2023-04-14,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4781714,gratis,https://open.spotify.com/episode/3oA0P6ZOCi2tyKMFP7Nj0C
El Aleph con Pablo y Pachu,Inside,2023,https://letterboxd.com/film/inside-2023/,2023-04-21,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4695875,gratis,https://open.spotify.com/episode/6P0sr6E7pixtaNnjdfUzKP
Tuvieron dos hijos influencers de cine,Renfield,2023,https://letterboxd.com/film/renfield/,2023-04-28,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4824920,gratis,https://open.spotify.com/episode/6xCTkH8XdUuLIJJulGodKC
Tuvieron dos hijos influencers de cine,Evil Dead Rise,2023,https://letterboxd.com/film/evil-dead-rise/,2023-04-28,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4824920,gratis,https://open.spotify.com/episode/6xCTkH8XdUuLIJJulGodKC
101: Es como caminar sobre cáscaras de huevo,The Pope's Exorcist,2023,https://letterboxd.com/film/the-popes-exorcist/,2023-05-05,https://i.scdn.co/image/ab6765630000ba8a82a32f117c470f2f934bea60,5236845,gratis,https://open.spotify.com/episode/2idVUeOL7ohSuKvQYfYQd5
102: Menos timing que el Mono Mario,To Catch a Killer,2023,https://letterboxd.com/film/to-catch-a-killer-2023/,2023-05-12,https://i.scdn.co/image/ab6765630000ba8ac92bd391b43988dfa646be34,4705044,gratis,https://open.spotify.com/episode/2XpHAEMXooZxrMGavMvgCX
103: Greta Thunberg es la Juan Carr de ellos,Sisu,2022,https://letterboxd.com/film/sisu-2022/,2023-05-19,https://i.scdn.co/image/ab6765630000ba8aa0575b1876d261ec90e42434,4300892,gratis,https://open.spotify.com/episode/6auoxtLgQ0SrKOGXSU804y
104: Le sacaste el riñón a uno que necesitaba el trasplante,Mantícora,2022,https://letterboxd.com/film/manticore-2022/,2023-05-26,https://i.scdn.co/image/ab6765630000ba8abec0d60d163abdf047bde33d,5513900,gratis,https://open.spotify.com/episode/6YYBV3AleVgpnZYBVD2hyA
105: Un mondongo adentro de una pelota,Reality,2023,https://letterboxd.com/film/reality-2023/,2023-06-02,https://i.scdn.co/image/ab6765630000ba8aa2882252f2e8a812ba291286,4740048,gratis,https://open.spotify.com/episode/0RdEqcDC7SS5kBGcqKaPCs
106: Con el CBU abierto,Master Gardener,2022,https://letterboxd.com/film/master-gardener/,2023-06-09,https://i.scdn.co/image/ab6765630000ba8aa9e9a65860106a1659e0a5ef,4257541,gratis,https://open.spotify.com/episode/5sZ8ZZAygLI3aTwh1gg9zm
107: Tengo que hurgar un perro en Uruguay,Beau Is Afraid,2023,https://letterboxd.com/film/beau-is-afraid/,2023-06-16,https://i.scdn.co/image/ab6765630000ba8a3374d6b945ca664b050f5ece,4899709,gratis,https://open.spotify.com/episode/5pIjiSWwFOmpAJT7yvlVYf
El Show de Flor: Wes Anderson no quiere ver tu video de mierda,BlackBerry,2023,https://letterboxd.com/film/blackberry-2023/,2023-06-23,https://i.scdn.co/image/ab6765630000ba8a75f3ceed9bd6146b1e6908c0,4486870,gratis,https://open.spotify.com/episode/2802DRJIbSVWV5OMBkIw7d
El Show de Flor: qué pingo será un dial,Indiana Jones and the Dial of Destiny,2023,https://letterboxd.com/film/indiana-jones-and-the-dial-of-destiny/,2023-07-01,https://i.scdn.co/image/ab6765630000ba8afd55959450009765c8791e93,4300956,gratis,https://open.spotify.com/episode/3RltL2ftFUQRBuh3aQRjsa
"El Show de Flor: Ella tosió, yo tosí y nadie rio","Are You There God? It's Me, Margaret.",2023,https://letterboxd.com/film/are-you-there-god-its-me-margaret/,2023-07-07,https://i.scdn.co/image/ab6765630000ba8ac6b4a61f2fb56d0850108daa,4485041,gratis,https://open.spotify.com/episode/7c3uPK1tTnNXhvIx8UUk9a
"El Show de Flor: Ella tosió, yo tosí y nadie rio",Sanctuary,2022,https://letterboxd.com/film/sanctuary-2022/,2023-07-07,https://i.scdn.co/image/ab6765630000ba8ac6b4a61f2fb56d0850108daa,4485041,gratis,https://open.spotify.com/episode/7c3uPK1tTnNXhvIx8UUk9a
El Show de Flor: Meando las puertas de Versalles,Asteroid City,2023,https://letterboxd.com/film/asteroid-city/,2023-07-14,https://i.scdn.co/image/ab6765630000ba8a2b5faa2438b00ee02f34de9f,4358060,gratis,https://open.spotify.com/episode/7GHd0Q0hizxaxm78Ys16xm
108: Parece un video de Brazzers,Oppenheimer,2023,https://letterboxd.com/film/oppenheimer-2023/,2023-07-21,https://i.scdn.co/image/ab6765630000ba8aa3a0ee022a64b966ab2e00b6,5563010,gratis,https://open.spotify.com/episode/2yAid3vEBF9KDjlpfrIiqB
108: Parece un video de Brazzers,Barbie,2023,https://letterboxd.com/film/barbie/,2023-07-21,https://i.scdn.co/image/ab6765630000ba8aa3a0ee022a64b966ab2e00b6,5563010,gratis,https://open.spotify.com/episode/2yAid3vEBF9KDjlpfrIiqB
109: El festival de los arruinaguacho,Limbo,2023,https://letterboxd.com/film/limbo-2023-1/,2023-07-28,https://i.scdn.co/image/ab6765630000ba8aa8a5e2125a9649b886ea754e,4373368,gratis,https://open.spotify.com/episode/5KvDc261Drt3VL7NfkavHi
